order_id,user_id,merchant_id,order_date,order_value,promo_applied,delivery_time_min,is_late_delivery,support_contact_flag,is_first_order
O0014733,U004566,M0004,2025-09-13,17.58,True,51,True,False,False
O0014734,U004567,M0136,2025-10-20,15.18,True,44,False,False,True
O0014735,U004567,M0129,2025-11-01,24.73,False,32,False,False,False
O0014736,U004568,M0068,2026-03-01,16.86,False,36,False,False,True
O0014737,U004569,M0065,2026-01-27,16.66,True,23,False,False,True
O0014738,U004569,M0120,2026-02-04,35.57,False,46,False,False,False
O0014739,U004569,M0101,2026-02-13,22.77,True,37,False,False,False
O0014740,U004569,M0083,2026-02-22,24.78,True,52,True,False,False
O0014741,U004569,M0044,2026-03-04,20.55,True,24,False,False,False
O0014742,U004569,M0017,2026-03-12,26.11,True,53,True,False,False
O0014743,U004569,M0051,2026-03-24,28.62,False,47,True,False,False
O0014744,U004570,M0123,2025-11-12,15.9,True,27,False,False,True
O0014745,U004571,M0284,2025-12-18,29.16,False,37,False,False,True
O0014746,U004572,M0058,2025-09-20,13.79,False,39,False,False,True
O0014747,U004572,M0101,2025-10-08,20.08,False,38,False,False,False
O0014748,U004572,M0093,2025-11-05,29.83,False,36,False,False,False
O0014749,U004572,M0093,2025-11-24,11.14,True,25,False,False,False
O0014750,U004573,M0005,2025-09-25,28.18,False,20,False,False,True
O0014751,U004573,M0103,2025-10-03,14.86,False,41,False,False,False
O0014752,U004573,M0109,2025-10-22,27.14,False,34,False,False,False
O0014753,U004574,M0027,2026-03-11,28.97,False,30,False,False,True
O0014754,U004574,M0103,2026-03-17,18.0,False,34,False,False,False
O0014755,U004574,M0077,2026-03-22,14.03,False,36,False,False,False
O0014756,U004574,M0103,2026-03-31,10.08,False,18,False,False,False
O0014757,U004575,M0113,2025-08-30,38.26,False,43,False,False,True
O0014758,U004575,M0072,2025-09-07,28.52,False,39,False,False,False
O0014759,U004575,M0120,2025-09-18,25.81,False,44,False,False,False
O0014760,U004575,M0038,2025-09-29,28.47,False,33,False,False,False
O0014761,U004575,M0083,2025-10-04,12.97,False,29,False,False,False
O0014762,U004575,M0069,2025-10-14,16.69,True,33,False,False,False
O0014763,U004576,M0211,2025-08-21,26.59,False,43,False,False,True
O0014764,U004576,M0212,2025-09-05,12.85,False,45,False,False,False
O0014765,U004576,M0196,2025-09-12,32.4,True,23,False,False,False
O0014766,U004576,M0185,2025-09-29,19.38,True,19,False,False,False
O0014767,U004576,M0193,2025-10-08,23.03,True,38,False,False,False
O0014768,U004576,M0209,2025-10-23,23.41,True,28,False,False,False
O0014769,U004576,M0185,2025-11-03,13.19,False,46,True,True,False
O0014770,U004577,M0073,2025-12-12,36.69,False,24,False,False,True
O0014771,U004578,M0112,2025-08-01,8.0,False,50,False,False,True
O0014772,U004578,M0029,2025-08-14,12.28,False,39,False,False,False
O0014773,U004578,M0077,2025-09-05,19.42,True,40,False,False,False
O0014774,U004578,M0042,2025-09-27,21.61,False,29,False,False,False
O0014775,U004579,M0263,2025-07-30,20.13,True,50,True,False,True
O0014776,U004580,M0116,2026-03-31,32.48,False,53,True,False,True
O0014777,U004581,M0193,2026-01-10,27.49,True,41,False,False,True
O0014778,U004582,M0151,2025-10-29,11.1,False,41,False,False,True
O0014779,U004582,M0126,2025-11-15,22.78,True,36,False,False,False
O0014780,U004582,M0170,2025-11-22,16.75,True,38,False,False,False
O0014781,U004582,M0141,2025-12-08,27.76,True,31,False,False,False
O0014782,U004582,M0144,2025-12-26,17.72,True,29,False,False,False
O0014783,U004583,M0163,2026-02-28,22.19,False,36,False,False,True
O0014784,U004583,M0149,2026-03-10,27.06,True,39,False,False,False
O0014785,U004583,M0165,2026-03-20,21.84,False,32,False,False,False
O0014786,U004583,M0168,2026-03-28,39.72,False,20,False,False,False
O0014787,U004584,M0161,2026-03-31,10.0,True,53,True,False,True
O0014788,U004585,M0222,2026-03-31,23.35,False,39,False,False,True
O0014789,U004586,M0160,2026-03-04,24.26,True,18,False,False,True
O0014790,U004586,M0134,2026-03-15,26.61,False,35,False,False,False
O0014791,U004587,M0055,2025-11-25,28.41,True,42,False,False,True
O0014792,U004587,M0012,2025-12-05,19.15,False,47,False,False,False
O0014793,U004588,M0062,2026-01-29,9.42,False,48,True,True,True
O0014794,U004588,M0089,2026-02-09,10.77,False,37,False,False,False
O0014795,U004588,M0080,2026-03-10,33.52,True,36,False,False,False
O0014796,U004589,M0242,2025-11-25,25.45,True,32,False,False,True
O0014797,U004590,M0278,2025-12-09,31.98,True,34,False,False,True
O0014798,U004590,M0282,2025-12-20,19.65,False,34,False,False,False
O0014799,U004590,M0299,2026-01-13,12.59,False,20,False,False,False
O0014800,U004590,M0287,2026-02-06,21.15,False,33,False,False,False
O0014801,U004591,M0297,2025-11-28,9.48,True,43,False,False,True
O0014802,U004592,M0279,2026-01-14,35.07,True,41,False,False,True
O0014803,U004592,M0289,2026-01-22,22.84,False,29,False,False,False
O0014804,U004592,M0283,2026-01-26,30.66,False,34,False,True,False
O0014805,U004592,M0296,2026-02-02,25.49,False,23,False,False,False
O0014806,U004592,M0278,2026-02-09,43.68,False,32,False,False,False
O0014807,U004593,M0253,2025-12-07,26.27,True,31,False,False,True
O0014808,U004593,M0240,2025-12-21,28.39,False,28,False,False,False
O0014809,U004594,M0020,2025-12-29,28.68,False,22,False,False,True
O0014810,U004594,M0055,2026-01-14,17.8,False,44,False,False,False
O0014811,U004594,M0061,2026-02-02,18.27,False,25,False,False,False
O0014812,U004594,M0042,2026-02-22,17.81,False,26,False,False,False
O0014813,U004595,M0113,2026-01-09,32.15,False,42,False,False,True
O0014814,U004595,M0039,2026-01-19,23.18,True,18,False,False,False
O0014815,U004595,M0085,2026-01-31,27.33,False,26,False,False,False
O0014816,U004595,M0004,2026-02-19,15.12,False,22,False,False,False
O0014817,U004596,M0064,2025-11-04,20.65,True,41,False,False,True
O0014818,U004596,M0119,2025-11-09,11.35,False,18,False,False,False
O0014819,U004596,M0021,2025-11-13,25.73,False,31,False,False,False
O0014820,U004596,M0014,2025-11-25,30.05,False,36,False,False,False
O0014821,U004596,M0026,2025-12-07,23.77,False,30,False,False,False
O0014822,U004596,M0067,2025-12-12,11.13,False,40,False,False,False
O0014823,U004596,M0029,2025-12-18,14.31,True,52,True,False,False
O0014824,U004596,M0064,2025-12-26,10.0,False,21,False,False,False
O0014825,U004596,M0007,2025-12-31,16.55,False,43,False,False,False
O0014826,U004597,M0293,2025-09-23,8.95,False,40,False,False,True
O0014827,U004597,M0278,2025-10-08,31.19,False,22,False,False,False
O0014828,U004597,M0286,2025-11-04,27.03,False,23,False,True,False
O0014829,U004598,M0148,2026-01-12,8.69,True,53,False,False,True
O0014830,U004598,M0144,2026-01-30,18.68,True,36,False,False,False
O0014831,U004598,M0132,2026-02-15,19.55,False,31,False,False,False
O0014832,U004599,M0091,2026-03-31,16.22,False,56,True,False,True
O0014833,U004600,M0072,2025-12-16,9.53,True,45,False,False,True
O0014834,U004601,M0165,2025-11-07,37.79,True,26,False,False,True
O0014835,U004602,M0010,2025-12-14,35.15,False,27,False,False,True
O0014836,U004603,M0051,2026-01-22,31.11,True,47,False,False,True
O0014837,U004603,M0022,2026-01-30,28.39,False,18,False,False,False
O0014838,U004603,M0003,2026-02-05,31.87,False,30,False,False,False
O0014839,U004603,M0086,2026-02-11,25.71,True,40,False,False,False
O0014840,U004603,M0024,2026-02-22,39.54,True,35,False,False,False
O0014841,U004603,M0044,2026-02-28,28.87,False,52,False,False,False
O0014842,U004603,M0107,2026-03-06,20.64,False,23,False,False,False
O0014843,U004603,M0038,2026-03-14,22.11,True,41,False,False,False
O0014844,U004603,M0100,2026-03-23,31.52,False,29,False,False,False
O0014845,U004604,M0056,2025-09-08,33.72,True,31,False,False,True
O0014846,U004604,M0089,2025-10-02,12.27,True,48,True,False,False
O0014847,U004604,M0115,2025-10-18,23.94,False,45,False,False,False
O0014848,U004604,M0020,2025-11-03,18.52,False,27,False,False,False
O0014849,U004605,M0046,2025-11-01,32.69,True,47,True,False,True
O0014850,U004605,M0073,2025-11-13,37.04,False,37,False,False,False
O0014851,U004605,M0053,2025-11-17,25.05,False,36,False,False,False
O0014852,U004605,M0016,2025-11-22,26.08,False,26,False,False,False
O0014853,U004605,M0002,2025-12-02,17.35,False,32,False,False,False
O0014854,U004605,M0084,2025-12-11,23.43,False,34,False,False,False
O0014855,U004605,M0070,2025-12-22,15.81,False,40,False,False,False
O0014856,U004605,M0003,2025-12-31,21.88,True,42,False,False,False
O0014857,U004606,M0065,2025-09-09,23.21,False,20,False,False,True
O0014858,U004607,M0253,2026-03-04,35.4,True,50,True,False,True
O0014859,U004607,M0249,2026-03-16,18.13,False,28,False,False,False
O0014860,U004607,M0235,2026-03-27,12.19,True,55,True,False,False
O0014861,U004608,M0238,2025-09-17,34.12,False,26,False,False,True
O0014862,U004609,M0221,2025-09-26,18.59,False,52,True,False,True
O0014863,U004609,M0193,2025-10-06,30.01,True,32,False,False,False
O0014864,U004609,M0198,2025-11-03,24.77,False,32,False,False,False
O0014865,U004610,M0268,2026-03-20,13.25,False,46,True,False,True
O0014866,U004611,M0148,2025-11-22,16.6,False,30,False,False,True
O0014867,U004611,M0149,2025-12-19,26.25,True,51,False,False,False
O0014868,U004612,M0044,2026-03-01,20.9,True,43,False,False,True
O0014869,U004612,M0006,2026-03-30,26.13,True,58,True,True,False
O0014870,U004613,M0040,2026-03-10,28.22,True,37,False,False,True
O0014871,U004614,M0073,2025-07-06,36.85,True,42,False,True,True
O0014872,U004614,M0023,2025-07-29,16.63,False,25,False,False,False
O0014873,U004615,M0053,2026-01-05,18.73,True,26,False,False,True
O0014874,U004615,M0012,2026-01-17,37.85,True,34,False,False,False
O0014875,U004615,M0103,2026-01-25,15.09,False,42,False,False,False
O0014876,U004615,M0015,2026-02-05,34.94,False,23,False,False,False
O0014877,U004615,M0026,2026-02-11,33.73,False,42,False,False,False
O0014878,U004615,M0096,2026-02-18,23.69,True,18,False,True,False
O0014879,U004615,M0020,2026-02-25,19.85,False,45,False,True,False
O0014880,U004615,M0041,2026-03-05,16.63,False,32,False,False,False
O0014881,U004616,M0108,2025-10-27,24.85,False,48,True,False,True
O0014882,U004616,M0024,2025-11-10,24.71,False,37,False,False,False
O0014883,U004616,M0036,2025-11-22,17.91,False,28,False,False,False
O0014884,U004617,M0276,2026-03-06,19.24,True,37,False,True,True
O0014885,U004618,M0017,2026-03-31,37.34,False,29,False,False,True
O0014886,U004619,M0070,2025-08-13,22.63,True,31,False,False,True
O0014887,U004620,M0200,2025-08-05,12.41,True,30,False,False,True
O0014888,U004620,M0190,2025-08-19,20.1,True,23,False,False,False
O0014889,U004620,M0201,2025-09-18,19.7,False,37,False,False,False
O0014890,U004621,M0018,2025-12-14,8.89,True,18,False,False,True
O0014891,U004621,M0073,2025-12-29,29.93,True,32,False,False,False
O0014892,U004621,M0004,2026-01-05,16.66,True,45,False,False,False
O0014893,U004621,M0012,2026-01-12,18.51,True,40,False,False,False
O0014894,U004621,M0077,2026-01-29,14.04,False,39,False,False,False
O0014895,U004622,M0163,2025-10-06,12.17,True,38,False,False,True
O0014896,U004622,M0140,2025-11-05,26.98,False,31,False,False,False
O0014897,U004622,M0151,2025-11-30,19.23,False,34,False,False,False
O0014898,U004623,M0066,2026-02-16,25.11,False,23,False,False,True
O0014899,U004623,M0014,2026-03-08,22.93,False,51,True,False,False
O0014900,U004623,M0010,2026-03-22,21.24,False,28,False,True,False
O0014901,U004623,M0022,2026-03-31,41.38,True,18,False,False,False
O0014902,U004624,M0222,2025-07-22,29.19,True,57,True,False,True
O0014903,U004625,M0050,2025-08-27,25.61,True,34,False,False,True
O0014904,U004625,M0042,2025-09-12,22.76,True,40,False,False,False
O0014905,U004625,M0002,2025-09-24,26.81,True,25,False,False,False
O0014906,U004625,M0070,2025-10-10,21.44,False,40,False,False,False
O0014907,U004625,M0083,2025-10-22,15.22,True,30,False,False,False
O0014908,U004625,M0043,2025-11-09,24.99,False,39,False,False,False
O0014909,U004625,M0096,2025-11-27,21.4,True,31,False,False,False
O0014910,U004626,M0100,2026-03-26,8.0,False,51,True,False,True
O0014911,U004627,M0128,2026-03-29,31.49,True,39,False,False,True
O0014912,U004628,M0201,2025-08-31,26.17,False,30,False,False,True
O0014913,U004628,M0185,2025-09-12,10.29,True,36,False,False,False
O0014914,U004628,M0193,2025-09-20,17.53,False,37,False,False,False
O0014915,U004629,M0021,2025-08-16,18.54,True,19,False,False,True
O0014916,U004630,M0250,2025-11-13,33.08,True,18,False,False,True
O0014917,U004631,M0116,2026-02-04,23.74,True,32,False,False,True
O0014918,U004631,M0002,2026-03-01,15.55,True,45,False,False,False
O0014919,U004632,M0253,2025-11-09,30.93,False,39,False,False,True
O0014920,U004632,M0255,2025-11-20,26.85,True,41,False,False,False
O0014921,U004632,M0231,2025-12-05,23.18,False,51,True,False,False
O0014922,U004633,M0195,2025-07-26,25.29,True,39,False,False,True
O0014923,U004634,M0062,2026-03-31,22.08,True,19,False,False,True
O0014924,U004635,M0043,2026-03-17,27.99,True,18,False,False,True
O0014925,U004635,M0082,2026-03-25,38.36,False,46,True,False,False
O0014926,U004636,M0095,2025-07-24,18.83,True,24,False,False,True
O0014927,U004637,M0010,2025-07-22,32.24,True,18,False,False,True
O0014928,U004637,M0070,2025-08-08,26.43,False,35,False,True,False
O0014929,U004637,M0102,2025-08-15,11.12,True,41,False,False,False
O0014930,U004637,M0070,2025-08-30,10.91,False,29,False,False,False
O0014931,U004638,M0250,2025-09-20,17.11,False,20,False,False,True
O0014932,U004638,M0241,2025-10-14,20.09,True,30,False,False,False
O0014933,U004638,M0239,2025-11-13,12.05,False,44,False,False,False
O0014934,U004639,M0299,2025-10-31,21.51,True,35,False,False,True
O0014935,U004640,M0060,2025-12-26,35.39,True,39,False,False,True
O0014936,U004640,M0114,2026-01-21,37.35,False,34,False,False,False
O0014937,U004641,M0101,2026-01-16,32.39,False,39,False,False,True
O0014938,U004641,M0066,2026-02-01,23.51,False,24,False,False,False
O0014939,U004641,M0037,2026-02-19,13.62,False,18,False,False,False
O0014940,U004641,M0024,2026-03-04,31.99,False,32,False,False,False
O0014941,U004642,M0134,2026-03-31,21.19,False,28,False,False,True
O0014942,U004643,M0043,2025-10-07,21.76,False,30,False,False,True
O0014943,U004643,M0107,2025-10-24,17.03,True,53,True,False,False
O0014944,U004644,M0083,2026-03-18,16.1,True,23,False,False,True
O0014945,U004644,M0096,2026-03-26,18.61,True,37,False,False,False
O0014946,U004645,M0148,2026-03-15,10.84,True,18,False,False,True
O0014947,U004646,M0181,2026-03-11,23.62,True,33,False,False,True
O0014948,U004647,M0033,2025-09-20,32.0,True,42,False,False,True
O0014949,U004647,M0075,2025-10-14,33.63,False,32,False,False,False
O0014950,U004647,M0090,2025-10-30,18.22,False,44,False,False,False
O0014951,U004647,M0073,2025-11-15,23.71,True,23,False,False,False
O0014952,U004648,M0225,2026-02-20,14.15,True,30,False,False,True
O0014953,U004648,M0196,2026-03-11,20.71,True,49,True,False,False
O0014954,U004649,M0180,2026-02-11,27.05,False,35,False,False,True
O0014955,U004649,M0161,2026-03-10,9.08,False,47,True,False,False
O0014956,U004649,M0151,2026-03-20,14.99,False,18,False,False,False
O0014957,U004649,M0159,2026-03-30,21.83,False,45,False,False,False
O0014958,U004650,M0164,2025-12-04,26.04,True,38,False,False,True
O0014959,U004650,M0127,2025-12-24,9.42,True,37,False,False,False
O0014960,U004650,M0173,2026-01-17,24.35,False,22,False,False,False
O0014961,U004651,M0082,2025-10-01,34.66,False,35,False,False,True
O0014962,U004651,M0058,2025-10-19,11.45,True,44,False,False,False
O0014963,U004651,M0069,2025-11-06,11.97,True,28,False,False,False
O0014964,U004652,M0160,2025-11-11,15.67,True,18,False,False,True
O0014965,U004652,M0137,2025-11-24,22.23,True,57,True,True,False
O0014966,U004652,M0127,2025-12-14,22.08,True,39,False,False,False
O0014967,U004652,M0132,2025-12-29,18.65,True,38,False,False,False
O0014968,U004652,M0163,2026-01-14,8.0,True,53,True,False,False
O0014969,U004652,M0136,2026-02-03,14.25,True,28,False,False,False
O0014970,U004652,M0176,2026-02-13,8.0,False,50,True,False,False
O0014971,U004653,M0060,2026-02-10,35.28,True,29,False,False,True
O0014972,U004653,M0098,2026-03-03,20.54,True,31,False,False,False
O0014973,U004654,M0077,2026-02-06,20.3,True,47,True,False,True
O0014974,U004655,M0048,2026-03-29,29.43,True,35,False,False,True
O0014975,U004656,M0006,2026-02-03,12.59,True,33,False,False,True
O0014976,U004656,M0040,2026-02-09,36.63,False,37,False,False,False
O0014977,U004656,M0080,2026-02-15,39.99,False,26,False,False,False
O0014978,U004656,M0070,2026-02-27,18.13,False,34,False,False,False
O0014979,U004656,M0058,2026-03-04,24.13,False,28,False,False,False
O0014980,U004657,M0183,2025-08-07,11.65,False,30,False,False,True
O0014981,U004658,M0194,2026-03-22,26.5,True,38,False,False,True
O0014982,U004659,M0194,2025-07-14,29.03,False,18,False,False,True
O0014983,U004659,M0181,2025-08-07,24.81,False,30,False,False,False
O0014984,U004659,M0199,2025-08-22,26.04,False,45,False,False,False
O0014985,U004660,M0279,2025-09-05,34.99,False,21,False,False,True
O0014986,U004660,M0267,2025-09-14,30.66,True,30,False,False,False
O0014987,U004660,M0299,2025-09-24,22.46,False,31,False,False,False
O0014988,U004660,M0282,2025-10-03,26.97,False,43,False,False,False
O0014989,U004660,M0285,2025-10-20,21.36,False,23,False,False,False
O0014990,U004660,M0279,2025-10-27,22.87,False,23,False,False,False
O0014991,U004660,M0287,2025-11-15,9.65,True,43,False,False,False
O0014992,U004661,M0096,2025-10-14,18.82,True,45,False,True,True
O0014993,U004661,M0062,2025-11-12,18.38,False,39,False,False,False
O0014994,U004661,M0022,2025-12-12,13.27,False,36,False,False,False
O0014995,U004662,M0247,2026-01-09,16.87,True,43,False,False,True
O0014996,U004662,M0236,2026-01-24,22.71,True,33,False,False,False
O0014997,U004663,M0234,2025-10-04,16.58,False,43,False,False,True
O0014998,U004664,M0045,2025-09-12,9.01,False,29,False,False,True
O0014999,U004665,M0245,2025-11-12,16.34,True,40,False,False,True
O0015000,U004665,M0240,2025-11-20,15.8,False,29,False,False,False
O0015001,U004665,M0237,2025-11-24,27.25,False,36,False,False,False
O0015002,U004665,M0252,2025-12-01,33.77,False,28,False,False,False
O0015003,U004665,M0258,2025-12-09,21.02,False,23,False,False,False
O0015004,U004665,M0250,2025-12-17,11.32,True,26,False,False,False
O0015005,U004666,M0069,2025-08-17,20.15,False,42,False,False,True
O0015006,U004667,M0008,2026-03-31,13.79,False,33,False,True,True
O0015007,U004668,M0093,2026-02-28,28.43,True,39,False,False,True
O0015008,U004668,M0073,2026-03-26,39.94,False,31,False,False,False
O0015009,U004669,M0077,2025-09-13,14.94,True,42,False,False,True
O0015010,U004669,M0026,2025-10-08,21.09,True,44,False,False,False
O0015011,U004670,M0197,2025-09-04,22.78,False,22,False,False,True
O0015012,U004670,M0196,2025-09-19,23.86,False,27,False,False,False
O0015013,U004670,M0200,2025-10-16,26.9,True,18,False,True,False
O0015014,U004670,M0211,2025-10-28,21.71,False,36,False,False,False
O0015015,U004671,M0270,2025-09-25,19.51,True,47,False,False,True
O0015016,U004671,M0286,2025-10-25,28.39,False,51,True,True,False
O0015017,U004671,M0299,2025-11-04,19.98,False,28,False,False,False
O0015018,U004671,M0298,2025-11-22,16.87,False,39,False,False,False
O0015019,U004672,M0217,2025-09-09,22.94,True,30,False,False,True
O0015020,U004672,M0213,2025-10-05,22.72,False,45,False,False,False
O0015021,U004672,M0225,2025-10-21,31.88,True,43,False,False,False
O0015022,U004673,M0013,2025-09-11,15.21,False,43,False,False,True
O0015023,U004673,M0065,2025-09-23,19.08,True,57,False,False,False
O0015024,U004674,M0075,2026-01-12,39.84,True,36,False,False,True
O0015025,U004674,M0018,2026-01-21,20.28,True,35,False,False,False
O0015026,U004674,M0052,2026-02-07,17.59,False,45,False,False,False
O0015027,U004674,M0021,2026-02-14,26.13,True,45,False,False,False
O0015028,U004675,M0038,2026-03-31,26.56,False,41,False,True,True
O0015029,U004676,M0118,2026-02-16,18.79,True,55,True,False,True
O0015030,U004676,M0069,2026-03-12,15.57,False,37,False,False,False
O0015031,U004677,M0148,2025-11-11,16.1,False,18,False,False,True
O0015032,U004677,M0176,2025-11-22,11.66,False,44,False,False,False
O0015033,U004677,M0173,2025-11-28,46.32,False,26,False,False,False
O0015034,U004677,M0121,2025-12-02,29.83,True,29,False,False,False
O0015035,U004677,M0180,2025-12-09,26.23,False,35,False,False,False
O0015036,U004677,M0180,2025-12-21,29.68,True,30,False,False,False
O0015037,U004678,M0023,2025-11-14,33.63,True,41,False,False,True
O0015038,U004678,M0092,2025-11-19,17.93,False,18,False,False,False
O0015039,U004678,M0047,2025-11-24,34.69,False,36,False,False,False
O0015040,U004678,M0089,2025-11-29,14.7,False,42,False,False,False
O0015041,U004678,M0093,2025-12-09,19.33,False,45,False,False,False
O0015042,U004678,M0012,2025-12-13,34.09,True,44,False,False,False
O0015043,U004678,M0054,2025-12-20,32.64,True,39,False,False,False
O0015044,U004678,M0109,2025-12-30,14.98,True,22,False,False,False
O0015045,U004679,M0073,2025-11-21,23.48,True,33,False,False,True
O0015046,U004679,M0058,2025-11-27,10.0,True,32,False,False,False
O0015047,U004679,M0097,2025-12-04,38.03,False,21,False,True,False
O0015048,U004679,M0114,2025-12-09,22.32,False,25,False,False,False
O0015049,U004679,M0039,2025-12-18,29.39,False,44,False,False,False
O0015050,U004679,M0062,2025-12-26,25.63,True,31,False,False,False
O0015051,U004679,M0052,2026-01-05,20.96,False,46,True,True,False
O0015052,U004679,M0073,2026-01-15,31.41,True,20,False,False,False
O0015053,U004680,M0147,2026-01-11,8.06,False,49,True,False,True
O0015054,U004681,M0028,2025-09-23,24.55,True,45,False,False,True
O0015055,U004681,M0064,2025-09-28,27.16,True,21,False,False,False
O0015056,U004681,M0018,2025-10-10,13.11,False,25,False,False,False
O0015057,U004681,M0040,2025-10-17,35.73,False,25,False,False,False
O0015058,U004681,M0070,2025-10-24,25.07,False,49,True,False,False
O0015059,U004681,M0037,2025-10-31,20.83,False,18,False,False,False
O0015060,U004681,M0111,2025-11-04,22.88,False,44,False,False,False
O0015061,U004681,M0013,2025-11-08,19.04,False,21,False,True,False
O0015062,U004681,M0083,2025-11-12,19.24,False,40,False,False,False
O0015063,U004682,M0269,2026-03-21,32.47,False,22,False,False,True
O0015064,U004683,M0210,2025-09-08,10.0,True,39,False,False,True
O0015065,U004683,M0196,2025-09-13,36.39,True,46,True,False,False
O0015066,U004683,M0219,2025-09-22,28.58,False,33,False,False,False
O0015067,U004683,M0212,2025-10-04,29.6,True,39,False,False,False
O0015068,U004683,M0187,2025-10-09,20.78,False,39,False,False,False
O0015069,U004683,M0216,2025-10-16,20.66,False,24,False,False,False
O0015070,U004684,M0219,2026-02-09,24.93,True,51,True,True,True
O0015071,U004685,M0276,2025-10-01,27.62,True,20,False,False,True
O0015072,U004685,M0282,2025-10-22,13.16,True,36,False,False,False
O0015073,U004685,M0284,2025-11-02,41.87,True,18,False,False,False
O0015074,U004685,M0286,2025-11-28,22.07,False,26,False,False,False
O0015075,U004686,M0171,2025-09-16,17.01,True,39,False,False,True
O0015076,U004686,M0167,2025-10-12,18.19,True,18,False,False,False
O0015077,U004686,M0163,2025-10-26,13.95,True,42,False,False,False
O0015078,U004686,M0161,2025-11-08,8.0,False,20,False,False,False
O0015079,U004687,M0060,2026-01-07,39.14,False,34,False,False,True
O0015080,U004687,M0056,2026-01-16,32.38,True,53,True,False,False
O0015081,U004687,M0033,2026-01-29,19.03,False,29,False,False,False
O0015082,U004687,M0040,2026-02-09,34.47,True,39,False,False,False
O0015083,U004687,M0032,2026-02-22,22.88,True,43,False,False,False
O0015084,U004687,M0075,2026-03-12,33.17,True,33,False,False,False
O0015085,U004687,M0002,2026-03-27,16.3,True,39,False,False,False
O0015086,U004688,M0037,2025-11-06,24.46,False,34,False,False,True
O0015087,U004688,M0015,2025-11-17,20.93,False,30,False,False,False
O0015088,U004688,M0084,2025-11-22,27.62,False,18,False,False,False
O0015089,U004688,M0041,2025-12-03,11.19,False,31,False,False,False
O0015090,U004688,M0028,2025-12-11,20.8,False,36,False,False,False
O0015091,U004688,M0098,2025-12-20,30.02,True,35,False,False,False
O0015092,U004689,M0068,2025-09-15,20.27,True,35,False,False,True
O0015093,U004689,M0028,2025-10-01,16.38,True,44,False,False,False
O0015094,U004689,M0026,2025-10-20,17.71,True,27,False,False,False
O0015095,U004689,M0057,2025-10-31,32.58,False,25,False,False,False
O0015096,U004689,M0092,2025-11-12,16.76,True,32,False,False,False
O0015097,U004690,M0152,2025-10-02,27.93,True,36,False,False,True
O0015098,U004690,M0167,2025-10-13,25.44,False,26,False,False,False
O0015099,U004690,M0171,2025-10-22,22.62,False,22,False,False,False
O0015100,U004690,M0161,2025-11-03,22.54,True,47,True,False,False
O0015101,U004690,M0132,2025-11-11,30.14,True,30,False,False,False
O0015102,U004690,M0175,2025-11-17,10.22,False,34,False,False,False
O0015103,U004690,M0128,2025-11-22,39.02,False,30,False,False,False
O0015104,U004690,M0159,2025-11-28,30.75,False,35,False,False,False
O0015105,U004691,M0229,2025-07-01,23.28,True,34,False,False,True
O0015106,U004691,M0258,2025-07-08,18.23,True,33,False,False,False
O0015107,U004691,M0235,2025-07-17,11.28,True,29,False,False,False
O0015108,U004691,M0264,2025-08-06,26.18,False,43,False,True,False
O0015109,U004692,M0035,2025-09-15,22.96,True,35,False,False,True
O0015110,U004692,M0087,2025-09-26,19.56,False,42,False,False,False
O0015111,U004692,M0078,2025-10-03,18.7,False,36,False,False,False
O0015112,U004692,M0057,2025-10-07,32.61,False,18,False,False,False
O0015113,U004692,M0049,2025-10-15,26.87,False,22,False,False,False
O0015114,U004692,M0090,2025-10-27,19.49,True,39,False,False,False
O0015115,U004692,M0077,2025-10-31,34.4,False,38,False,False,False
O0015116,U004692,M0049,2025-11-06,50.4,True,43,False,False,False
O0015117,U004692,M0087,2025-11-13,24.58,False,33,False,False,False
O0015118,U004692,M0026,2025-11-22,20.84,True,39,False,False,False
O0015119,U004692,M0044,2025-11-28,15.14,False,48,False,False,False
O0015120,U004692,M0038,2025-12-05,24.66,False,34,False,False,False
O0015121,U004693,M0290,2026-03-25,14.91,False,22,False,False,True
O0015122,U004694,M0087,2026-01-04,15.97,True,36,False,False,True
O0015123,U004694,M0077,2026-01-28,27.5,False,57,True,False,False
O0015124,U004695,M0206,2026-01-28,32.52,False,36,False,False,True
O0015125,U004695,M0203,2026-02-21,16.19,False,27,False,False,False
O0015126,U004695,M0200,2026-03-08,27.93,False,28,False,False,False
O0015127,U004696,M0293,2026-01-26,12.1,False,28,False,False,True
O0015128,U004697,M0132,2026-01-19,17.09,True,37,False,False,True
O0015129,U004697,M0152,2026-02-17,14.07,False,19,False,False,False
O0015130,U004697,M0129,2026-03-02,20.4,False,48,True,True,False
O0015131,U004698,M0245,2026-03-31,13.26,False,43,False,False,True
O0015132,U004699,M0192,2026-02-27,13.31,True,38,False,False,True
O0015133,U004699,M0203,2026-03-03,18.36,False,46,True,False,False
O0015134,U004699,M0221,2026-03-14,23.89,False,28,False,False,False
O0015135,U004699,M0199,2026-03-24,32.05,False,40,False,False,False
O0015136,U004700,M0010,2025-07-11,43.13,True,39,False,False,True
O0015137,U004700,M0088,2025-08-01,14.52,True,20,False,False,False
O0015138,U004701,M0079,2025-08-12,9.08,False,26,False,False,True
O0015139,U004701,M0024,2025-08-28,36.61,True,18,False,False,False
O0015140,U004701,M0108,2025-09-05,35.07,True,33,False,False,False
O0015141,U004701,M0084,2025-09-22,14.59,False,18,False,False,False
O0015142,U004701,M0108,2025-10-01,27.32,True,25,False,False,False
