user_id,signup_date,first_order_date,city,acquisition_channel,initial_promo_received,is_uber_cross_user
U003680,2026-03-07,2026-03-31,Phoenix,Uber Cross-App,False,True
U003681,2026-03-30,2026-03-31,Phoenix,Local Campaign,False,False
U003682,2025-11-26,2025-12-11,San Diego,Uber Cross-App,False,True
U003683,2025-10-14,2025-11-19,Los Angeles,Referral,False,False
U003684,2026-03-01,2026-03-07,Phoenix,Paid Social,True,False
U003685,2025-12-03,2025-12-17,San Francisco,Paid Social,True,True
U003686,2025-11-12,2025-11-26,Los Angeles,Uber Cross-App,True,True
U003687,2026-02-03,2026-02-14,Phoenix,Organic,True,False
U003688,2025-12-16,2025-12-20,San Diego,Organic,False,False
U003689,2025-08-17,2025-09-24,Los Angeles,Paid Social,False,True
U003690,2025-08-24,2025-09-13,Los Angeles,Organic,False,False
U003691,2025-11-28,2025-11-30,Los Angeles,Paid Social,True,True
U003692,2025-12-29,2026-01-28,San Diego,Organic,False,False
U003693,2025-11-06,2025-11-20,Los Angeles,Referral,True,False
U003694,2025-09-12,2025-09-19,Los Angeles,Referral,True,False
U003695,2025-08-11,2025-09-22,Seattle,Local Campaign,False,False
U003696,2025-10-18,2025-10-18,San Diego,Uber Cross-App,True,True
U003697,2025-08-12,2025-08-22,Los Angeles,Organic,True,False
U003698,2025-10-20,2025-10-23,Seattle,Uber Cross-App,True,True
U003699,2025-07-04,2025-07-13,Los Angeles,Organic,True,False
U003700,2025-10-02,2025-10-02,Los Angeles,Uber Cross-App,True,False
U003701,2025-09-17,2025-09-26,Los Angeles,Uber Cross-App,True,True
U003702,2025-09-11,2025-09-24,Los Angeles,Paid Social,False,False
U003703,2025-07-31,2025-08-14,Seattle,Paid Social,True,False
U003704,2025-10-14,2025-10-28,San Francisco,Uber Cross-App,True,True
U003705,2025-08-08,2025-08-10,Los Angeles,Local Campaign,True,False
U003706,2026-02-23,2026-03-02,Phoenix,Paid Social,True,True
U003707,2025-11-08,2025-11-21,Los Angeles,Referral,True,False
U003708,2025-09-12,2025-10-24,San Francisco,Paid Social,False,True
U003709,2025-07-03,2025-07-31,Los Angeles,Paid Social,False,False
U003710,2026-01-01,2026-01-10,San Francisco,Paid Social,True,False
U003711,2026-01-18,2026-01-26,San Francisco,Paid Social,True,False
U003712,2025-10-11,2025-10-25,Phoenix,Referral,True,True
U003713,2025-07-26,2025-08-07,Los Angeles,Paid Social,True,False
U003714,2026-02-19,2026-03-16,San Diego,Organic,False,False
U003715,2025-12-14,2025-12-22,San Francisco,Paid Social,True,False
U003716,2025-07-30,2025-08-08,San Diego,Referral,True,False
U003717,2025-09-11,2025-09-25,Los Angeles,Local Campaign,False,False
U003718,2026-03-24,2026-03-31,Phoenix,Referral,False,True
U003719,2025-10-30,2025-11-08,Seattle,Organic,True,False
U003720,2026-03-06,2026-03-10,San Diego,Paid Social,True,False
U003721,2025-10-13,2025-10-22,Los Angeles,Paid Social,True,True
U003722,2025-09-25,2025-09-25,Seattle,Uber Cross-App,True,True
U003723,2026-03-19,2026-03-31,San Francisco,Organic,False,False
U003724,2025-11-04,2025-11-13,San Francisco,Uber Cross-App,True,False
U003725,2025-09-17,2025-09-28,San Francisco,Organic,False,True
U003726,2025-11-05,2025-11-21,Phoenix,Uber Cross-App,False,True
U003727,2026-01-09,2026-01-10,Phoenix,Organic,True,True
U003728,2026-01-20,2026-01-20,Los Angeles,Referral,True,False
U003729,2025-08-09,2025-08-18,Phoenix,Uber Cross-App,True,False
U003730,2025-10-31,2025-11-12,Los Angeles,Uber Cross-App,False,True
U003731,2026-01-10,2026-01-21,San Diego,Referral,True,False
U003732,2025-11-03,2025-11-09,Los Angeles,Paid Social,True,False
U003733,2025-07-04,2025-07-10,San Francisco,Organic,True,True
U003734,2025-07-13,2025-08-20,Los Angeles,Uber Cross-App,False,True
U003735,2025-11-05,2025-12-14,Phoenix,Paid Social,False,False
U003736,2026-03-05,2026-03-13,Los Angeles,Uber Cross-App,True,True
U003737,2025-08-14,2025-09-20,Phoenix,Local Campaign,False,True
U003738,2025-10-27,2025-11-02,Los Angeles,Local Campaign,True,False
U003739,2025-07-25,2025-08-16,San Francisco,Local Campaign,False,False
U003740,2026-02-26,2026-03-05,Seattle,Organic,False,False
U003741,2026-01-01,2026-01-09,Phoenix,Local Campaign,False,False
U003742,2026-02-01,2026-03-01,Los Angeles,Uber Cross-App,False,False
U003743,2025-09-28,2025-09-29,San Francisco,Local Campaign,True,False
U003744,2026-03-01,2026-03-31,San Francisco,Paid Social,False,True
U003745,2026-02-12,2026-02-23,Los Angeles,Organic,True,False
U003746,2025-09-16,2025-09-27,Los Angeles,Local Campaign,True,False
U003747,2026-01-04,2026-01-08,San Francisco,Uber Cross-App,True,False
U003748,2026-03-24,2026-03-31,Los Angeles,Uber Cross-App,False,True
U003749,2025-12-12,2025-12-19,Phoenix,Paid Social,True,False
U003750,2025-08-27,2025-08-29,Phoenix,Organic,False,False
U003751,2025-09-03,2025-09-10,San Francisco,Referral,True,False
U003752,2026-01-13,2026-01-24,Phoenix,Referral,True,True
U003753,2025-09-10,2025-09-24,Phoenix,Uber Cross-App,True,True
U003754,2025-12-27,2025-12-30,Los Angeles,Uber Cross-App,True,False
U003755,2025-10-31,2025-11-08,San Diego,Local Campaign,True,True
U003756,2025-07-16,2025-07-27,Los Angeles,Organic,False,False
U003757,2025-07-26,2025-08-15,San Francisco,Uber Cross-App,False,False
U003758,2026-03-18,2026-03-29,Los Angeles,Organic,True,False
U003759,2026-01-26,2026-02-07,Los Angeles,Referral,True,False
U003760,2025-10-13,2025-10-27,Los Angeles,Paid Social,True,False
U003761,2025-11-29,2025-12-07,San Francisco,Local Campaign,True,False
U003762,2025-10-08,2025-10-10,San Diego,Referral,True,False
U003763,2025-09-16,2025-09-26,Los Angeles,Uber Cross-App,True,False
U003764,2025-11-30,2025-12-23,Los Angeles,Local Campaign,False,False
U003765,2025-12-12,2025-12-18,Los Angeles,Uber Cross-App,False,True
U003766,2025-07-09,2025-07-20,Phoenix,Uber Cross-App,False,True
U003767,2026-03-06,2026-03-29,Los Angeles,Organic,False,True
U003768,2025-10-20,2025-11-06,Phoenix,Local Campaign,False,True
U003769,2025-11-27,2025-12-17,Phoenix,Organic,False,False
U003770,2025-11-27,2025-12-09,Phoenix,Uber Cross-App,True,True
U003771,2025-11-26,2025-11-29,Los Angeles,Paid Social,True,False
U003772,2025-12-22,2026-01-23,San Francisco,Uber Cross-App,False,False
U003773,2025-08-25,2025-08-29,Los Angeles,Paid Social,True,False
U003774,2025-12-10,2025-12-27,Los Angeles,Paid Social,False,False
U003775,2026-03-03,2026-03-10,San Diego,Uber Cross-App,True,False
U003776,2025-08-25,2025-08-28,Los Angeles,Paid Social,True,True
U003777,2025-11-24,2025-12-01,Los Angeles,Paid Social,True,True
U003778,2025-10-23,2025-10-28,Phoenix,Organic,True,False
U003779,2025-10-23,2025-12-01,Phoenix,Organic,False,False
U003780,2026-02-10,2026-02-15,Los Angeles,Uber Cross-App,True,True
U003781,2025-12-13,2025-12-23,Los Angeles,Organic,True,False
U003782,2026-01-15,2026-01-22,Los Angeles,Uber Cross-App,True,True
U003783,2025-08-29,2025-10-05,Los Angeles,Uber Cross-App,False,False
U003784,2025-09-19,2025-10-06,Seattle,Referral,False,False
U003785,2025-11-19,2025-12-25,Phoenix,Uber Cross-App,False,True
U003786,2025-12-10,2025-12-13,Seattle,Paid Social,True,False
U003787,2025-10-30,2025-11-27,Phoenix,Referral,False,False
U003788,2025-11-11,2025-11-27,San Francisco,Organic,False,False
U003789,2026-02-05,2026-02-19,San Diego,Organic,True,False
U003790,2025-07-20,2025-07-20,Los Angeles,Paid Social,True,False
U003791,2025-08-30,2025-10-06,Phoenix,Uber Cross-App,False,False
U003792,2026-02-20,2026-03-31,San Francisco,Uber Cross-App,False,True
U003793,2025-10-15,2025-10-25,San Diego,Paid Social,True,False
U003794,2025-09-08,2025-09-18,Los Angeles,Local Campaign,True,False
U003795,2025-12-19,2026-01-31,Los Angeles,Local Campaign,False,True
U003796,2025-09-24,2025-10-04,Los Angeles,Organic,True,True
U003797,2026-03-02,2026-03-10,Phoenix,Local Campaign,True,False
U003798,2025-10-21,2025-11-04,San Francisco,Organic,False,False
U003799,2026-01-28,2026-02-05,Los Angeles,Paid Social,True,False
U003800,2026-02-05,2026-02-08,San Francisco,Uber Cross-App,True,True
U003801,2025-10-21,2025-10-31,Phoenix,Organic,True,False
U003802,2025-07-25,2025-07-25,Los Angeles,Local Campaign,True,True
U003803,2026-01-24,2026-02-12,Seattle,Uber Cross-App,False,True
U003804,2025-07-07,2025-07-20,Los Angeles,Uber Cross-App,True,True
U003805,2026-01-09,2026-01-09,San Diego,Paid Social,True,False
U003806,2026-02-10,2026-02-23,Los Angeles,Paid Social,True,False
U003807,2025-10-15,2025-10-25,Seattle,Paid Social,True,False
U003808,2026-03-21,2026-03-31,San Diego,Uber Cross-App,False,True
U003809,2025-07-04,2025-07-14,Los Angeles,Paid Social,True,False
U003810,2025-09-28,2025-09-28,San Francisco,Paid Social,True,False
U003811,2025-11-15,2025-11-23,San Francisco,Referral,True,False
U003812,2026-03-22,2026-03-31,San Francisco,Organic,False,False
U003813,2025-09-08,2025-09-08,San Diego,Local Campaign,True,False
U003814,2026-01-10,2026-02-18,San Francisco,Local Campaign,False,False
U003815,2026-02-11,2026-03-04,Los Angeles,Local Campaign,False,False
U003816,2026-02-10,2026-02-10,Phoenix,Referral,False,False
U003817,2026-02-01,2026-02-19,Los Angeles,Organic,False,False
U003818,2026-02-06,2026-02-06,Los Angeles,Paid Social,True,False
U003819,2026-01-23,2026-03-03,Los Angeles,Local Campaign,False,True
U003820,2025-07-02,2025-07-12,Los Angeles,Paid Social,True,False
U003821,2026-03-09,2026-03-20,Los Angeles,Local Campaign,True,False
U003822,2025-07-29,2025-08-10,San Diego,Referral,True,False
U003823,2026-01-20,2026-02-19,San Diego,Organic,False,False
U003824,2025-08-30,2025-09-06,San Francisco,Local Campaign,False,False
U003825,2025-11-01,2025-11-29,Los Angeles,Uber Cross-App,False,False
U003826,2025-10-07,2025-10-18,Seattle,Organic,True,False
U003827,2025-07-28,2025-08-11,San Francisco,Local Campaign,False,False
U003828,2025-08-31,2025-09-21,Los Angeles,Paid Social,False,False
U003829,2025-08-19,2025-08-25,Los Angeles,Organic,True,False
U003830,2025-10-01,2025-10-11,San Diego,Uber Cross-App,True,True
U003831,2026-02-03,2026-02-10,Los Angeles,Referral,True,False
U003832,2026-03-06,2026-03-08,Phoenix,Uber Cross-App,True,True
U003833,2025-12-30,2026-01-13,San Francisco,Referral,True,False
U003834,2025-10-17,2025-10-19,San Diego,Uber Cross-App,True,False
U003835,2025-09-23,2025-10-01,San Francisco,Uber Cross-App,True,True
U003836,2025-08-31,2025-09-07,Los Angeles,Paid Social,True,False
U003837,2025-10-09,2025-11-04,San Diego,Referral,False,True
U003838,2025-12-22,2025-12-31,San Francisco,Paid Social,True,True
U003839,2026-03-01,2026-03-03,Los Angeles,Uber Cross-App,True,True
U003840,2026-02-11,2026-02-22,San Francisco,Local Campaign,True,False
U003841,2025-12-17,2025-12-30,Los Angeles,Uber Cross-App,True,True
U003842,2025-12-15,2025-12-27,Los Angeles,Referral,False,True
U003843,2025-12-29,2026-02-11,Los Angeles,Local Campaign,False,False
U003844,2025-11-22,2025-11-26,Los Angeles,Local Campaign,True,False
U003845,2026-03-11,2026-03-31,San Diego,Uber Cross-App,False,True
U003846,2025-08-22,2025-09-06,Los Angeles,Uber Cross-App,False,True
U003847,2025-09-29,2025-11-02,Los Angeles,Organic,False,True
U003848,2026-03-28,2026-03-31,Los Angeles,Local Campaign,False,False
U003849,2026-02-25,2026-03-02,Los Angeles,Referral,True,True
U003850,2025-10-07,2025-11-08,San Diego,Referral,False,False
U003851,2026-02-07,2026-02-18,Los Angeles,Referral,True,False
U003852,2025-11-27,2025-12-10,Seattle,Paid Social,True,True
U003853,2025-07-24,2025-08-03,Los Angeles,Uber Cross-App,True,True
U003854,2026-02-03,2026-02-05,Phoenix,Paid Social,True,True
U003855,2025-08-13,2025-09-15,Seattle,Organic,False,True
U003856,2026-01-01,2026-01-14,Los Angeles,Local Campaign,True,True
U003857,2025-12-19,2025-12-28,San Diego,Organic,True,False
U003858,2025-08-08,2025-08-08,Los Angeles,Paid Social,False,True
U003859,2026-01-30,2026-02-07,Seattle,Uber Cross-App,False,True
U003860,2025-11-10,2025-12-25,Los Angeles,Paid Social,False,True
U003861,2025-08-22,2025-08-27,Seattle,Uber Cross-App,True,True
U003862,2025-11-14,2025-11-20,San Francisco,Referral,True,False
U003863,2026-01-22,2026-01-31,Los Angeles,Organic,True,False
U003864,2026-01-13,2026-02-17,Los Angeles,Local Campaign,False,False
U003865,2025-08-04,2025-08-08,Seattle,Uber Cross-App,True,True
U003866,2025-09-05,2025-10-03,Los Angeles,Uber Cross-App,False,False
U003867,2025-11-08,2025-11-15,Phoenix,Organic,True,False
U003868,2025-10-25,2025-10-25,San Francisco,Paid Social,True,False
U003869,2025-08-22,2025-09-03,Los Angeles,Referral,True,False
U003870,2026-01-15,2026-01-21,Los Angeles,Uber Cross-App,False,True
U003871,2025-12-23,2026-01-10,Phoenix,Uber Cross-App,False,False
U003872,2026-02-24,2026-03-07,Los Angeles,Organic,False,False
U003873,2026-03-28,2026-03-31,Phoenix,Organic,False,True
U003874,2026-02-27,2026-03-10,Los Angeles,Referral,True,False
U003875,2025-07-21,2025-07-21,Los Angeles,Local Campaign,True,False
U003876,2026-02-13,2026-03-03,Phoenix,Organic,False,False
U003877,2025-07-09,2025-07-25,Los Angeles,Local Campaign,False,False
U003878,2025-10-31,2025-11-10,Los Angeles,Uber Cross-App,True,True
U003879,2025-10-26,2025-11-07,San Francisco,Organic,False,False
U003880,2025-07-03,2025-07-18,San Diego,Organic,False,False
U003881,2025-12-31,2025-12-31,Los Angeles,Local Campaign,True,False
U003882,2025-07-23,2025-09-02,San Francisco,Local Campaign,False,True
U003883,2025-12-02,2025-12-08,Los Angeles,Paid Social,True,True
U003884,2025-07-14,2025-07-26,Phoenix,Local Campaign,True,True
U003885,2025-11-19,2025-12-18,Seattle,Uber Cross-App,False,True
U003886,2025-12-11,2025-12-22,Los Angeles,Referral,True,False
U003887,2026-01-24,2026-01-28,Los Angeles,Organic,True,False
U003888,2025-07-01,2025-07-15,Los Angeles,Paid Social,True,False
U003889,2026-01-17,2026-01-24,Los Angeles,Uber Cross-App,False,False
U003890,2025-12-13,2025-12-14,Phoenix,Referral,True,False
U003891,2025-07-28,2025-08-27,Los Angeles,Organic,False,False
U003892,2026-01-30,2026-02-09,Phoenix,Organic,True,True
U003893,2026-02-06,2026-02-12,Phoenix,Uber Cross-App,True,True
U003894,2026-01-26,2026-03-01,San Francisco,Organic,False,False
U003895,2025-08-07,2025-08-10,Seattle,Organic,True,False
U003896,2026-03-18,2026-03-31,San Francisco,Uber Cross-App,False,False
U003897,2025-09-07,2025-09-19,Los Angeles,Uber Cross-App,False,True
U003898,2025-10-16,2025-10-16,Los Angeles,Organic,True,True
U003899,2025-07-03,2025-07-10,Phoenix,Uber Cross-App,False,True
U003900,2025-11-25,2025-12-07,Los Angeles,Paid Social,True,False
U003901,2025-10-22,2025-11-28,San Diego,Uber Cross-App,False,False
U003902,2025-07-17,2025-07-23,Los Angeles,Paid Social,True,False
U003903,2025-10-11,2025-11-19,Los Angeles,Organic,False,False
U003904,2025-09-20,2025-10-04,Los Angeles,Organic,True,False
U003905,2025-12-01,2025-12-08,Los Angeles,Organic,True,True
U003906,2026-01-19,2026-02-26,Seattle,Local Campaign,False,False
U003907,2025-08-18,2025-08-28,San Francisco,Uber Cross-App,True,False
U003908,2025-12-18,2025-12-26,Los Angeles,Local Campaign,True,False
U003909,2026-01-02,2026-01-14,Los Angeles,Paid Social,True,False
U003910,2025-10-04,2025-10-29,Seattle,Local Campaign,False,False
U003911,2025-12-17,2025-12-19,San Francisco,Paid Social,True,False
U003912,2025-11-15,2025-11-29,Los Angeles,Uber Cross-App,True,True
U003913,2025-09-16,2025-09-17,San Francisco,Uber Cross-App,True,True
U003914,2025-11-12,2025-11-25,Los Angeles,Referral,True,False
U003915,2025-10-10,2025-11-13,San Diego,Paid Social,False,False
U003916,2025-07-08,2025-07-30,Los Angeles,Uber Cross-App,False,True
U003917,2025-10-21,2025-11-01,Seattle,Uber Cross-App,True,True
U003918,2025-10-12,2025-10-13,Los Angeles,Local Campaign,False,False
U003919,2026-03-17,2026-03-20,Los Angeles,Uber Cross-App,True,True
U003920,2025-12-02,2025-12-08,Seattle,Uber Cross-App,False,False
U003921,2026-01-13,2026-01-23,San Francisco,Uber Cross-App,True,True
U003922,2026-03-23,2026-03-31,San Diego,Paid Social,False,False
U003923,2025-08-30,2025-09-15,San Diego,Uber Cross-App,False,True
U003924,2025-11-14,2025-12-04,San Diego,Uber Cross-App,False,True
U003925,2025-12-27,2026-01-04,San Diego,Organic,True,True
U003926,2026-02-23,2026-03-12,Los Angeles,Referral,False,False
U003927,2025-11-03,2025-11-15,San Francisco,Local Campaign,True,False
U003928,2025-09-12,2025-10-18,San Diego,Organic,False,False
U003929,2026-01-31,2026-02-24,San Diego,Uber Cross-App,False,True
U003930,2026-03-31,2026-03-31,Los Angeles,Referral,True,False
U003931,2025-12-27,2026-02-04,Los Angeles,Organic,False,False
U003932,2025-10-02,2025-10-16,Los Angeles,Referral,True,True
U003933,2026-03-08,2026-03-31,Los Angeles,Organic,False,False
U003934,2026-03-04,2026-03-31,San Francisco,Uber Cross-App,False,False
U003935,2025-10-03,2025-10-17,Seattle,Uber Cross-App,True,True
U003936,2025-10-08,2025-10-21,Los Angeles,Uber Cross-App,True,True
U003937,2025-10-25,2025-10-29,San Diego,Paid Social,True,False
U003938,2025-09-20,2025-10-30,Los Angeles,Paid Social,False,True
U003939,2025-09-03,2025-09-17,Phoenix,Uber Cross-App,True,False
U003940,2026-01-22,2026-02-13,Los Angeles,Organic,False,False
U003941,2025-12-02,2025-12-27,Los Angeles,Organic,False,False
U003942,2025-10-18,2025-11-17,Los Angeles,Local Campaign,False,False
U003943,2025-08-24,2025-09-22,San Diego,Organic,False,False
U003944,2025-07-22,2025-08-04,Seattle,Organic,True,False
U003945,2025-12-07,2025-12-14,Los Angeles,Uber Cross-App,True,True
U003946,2026-01-29,2026-02-15,San Francisco,Local Campaign,False,False
U003947,2026-01-05,2026-01-18,Los Angeles,Local Campaign,True,False
U003948,2025-07-15,2025-07-23,San Francisco,Referral,True,False
U003949,2025-08-03,2025-08-10,San Francisco,Uber Cross-App,True,True
U003950,2025-12-21,2026-01-18,Phoenix,Paid Social,False,False
U003951,2025-07-02,2025-07-02,Los Angeles,Referral,True,False
U003952,2025-07-10,2025-07-14,Los Angeles,Uber Cross-App,True,False
U003953,2025-07-30,2025-08-07,San Francisco,Referral,False,False
U003954,2025-12-07,2025-12-18,Seattle,Organic,True,False
U003955,2026-03-21,2026-03-31,Los Angeles,Local Campaign,False,False
U003956,2025-12-11,2025-12-12,Los Angeles,Referral,True,False
U003957,2026-03-15,2026-03-28,Los Angeles,Uber Cross-App,True,False
U003958,2025-10-24,2025-10-26,Phoenix,Referral,True,False
U003959,2025-08-04,2025-08-26,San Francisco,Local Campaign,False,True
U003960,2025-09-02,2025-10-04,Los Angeles,Uber Cross-App,False,True
U003961,2026-03-03,2026-03-09,Phoenix,Referral,True,False
U003962,2026-02-22,2026-02-26,Seattle,Uber Cross-App,True,True
U003963,2026-03-29,2026-03-31,Los Angeles,Paid Social,True,False
U003964,2026-03-24,2026-03-28,San Diego,Paid Social,True,True
U003965,2025-08-25,2025-09-30,Seattle,Organic,False,False
U003966,2025-07-22,2025-08-20,San Diego,Paid Social,False,False
U003967,2025-10-30,2025-11-10,San Francisco,Organic,True,False
U003968,2025-10-22,2025-11-18,Los Angeles,Paid Social,False,False
U003969,2026-02-24,2026-03-31,Los Angeles,Uber Cross-App,False,True
U003970,2026-02-13,2026-02-13,Los Angeles,Local Campaign,True,False
U003971,2026-01-28,2026-02-08,San Diego,Uber Cross-App,True,True
U003972,2026-01-19,2026-02-01,San Francisco,Uber Cross-App,True,True
U003973,2025-08-01,2025-08-04,San Francisco,Uber Cross-App,True,False
U003974,2025-07-16,2025-07-22,Los Angeles,Uber Cross-App,True,True
U003975,2025-09-20,2025-09-22,Los Angeles,Paid Social,True,True
U003976,2025-07-17,2025-08-10,Phoenix,Local Campaign,False,True
U003977,2025-10-17,2025-11-29,San Francisco,Local Campaign,False,True
U003978,2026-03-06,2026-03-08,Los Angeles,Local Campaign,False,True
U003979,2026-03-28,2026-03-31,Seattle,Organic,True,False
U003980,2025-08-01,2025-08-11,San Francisco,Uber Cross-App,True,True
U003981,2026-02-06,2026-02-11,Los Angeles,Paid Social,True,False
U003982,2025-07-21,2025-08-01,Los Angeles,Paid Social,True,False
U003983,2026-02-18,2026-02-25,Los Angeles,Uber Cross-App,True,True
U003984,2026-03-30,2026-03-31,Seattle,Organic,False,True
U003985,2025-12-07,2025-12-20,Los Angeles,Paid Social,True,True
U003986,2025-08-13,2025-09-27,San Diego,Uber Cross-App,False,False
U003987,2026-03-09,2026-03-21,Los Angeles,Local Campaign,False,False
U003988,2025-07-23,2025-08-04,San Francisco,Local Campaign,False,False
U003989,2025-12-16,2025-12-21,Los Angeles,Organic,True,False
U003990,2025-12-11,2025-12-18,Los Angeles,Local Campaign,False,False
U003991,2025-10-03,2025-10-15,Phoenix,Uber Cross-App,True,True
U003992,2025-08-04,2025-08-06,Phoenix,Paid Social,True,False
U003993,2026-02-22,2026-03-31,San Diego,Uber Cross-App,False,True
U003994,2025-08-12,2025-09-11,Phoenix,Uber Cross-App,False,False
U003995,2025-10-27,2025-11-17,San Diego,Organic,False,False
U003996,2025-08-11,2025-08-21,Los Angeles,Local Campaign,True,True
U003997,2026-02-06,2026-02-15,Phoenix,Referral,True,False
U003998,2026-03-16,2026-03-20,Los Angeles,Uber Cross-App,True,False
U003999,2026-01-12,2026-02-05,Los Angeles,Organic,False,True
U004000,2026-02-01,2026-02-06,Los Angeles,Local Campaign,True,False
U004001,2026-03-22,2026-03-28,Los Angeles,Organic,True,False
U004002,2025-08-17,2025-08-30,Los Angeles,Uber Cross-App,True,True
U004003,2026-02-23,2026-02-26,San Francisco,Uber Cross-App,False,True
U004004,2026-01-11,2026-01-22,Seattle,Paid Social,True,True
U004005,2026-03-03,2026-03-31,Los Angeles,Organic,False,True
U004006,2026-02-22,2026-03-31,Los Angeles,Paid Social,False,True
U004007,2026-02-15,2026-03-01,San Francisco,Uber Cross-App,True,True
U004008,2025-07-20,2025-08-03,Los Angeles,Uber Cross-App,True,False
U004009,2025-09-16,2025-09-29,Los Angeles,Referral,True,False
U004010,2025-08-04,2025-08-18,San Francisco,Organic,True,True
U004011,2026-02-14,2026-02-20,San Diego,Organic,True,False
U004012,2026-02-02,2026-02-11,Seattle,Paid Social,True,False
U004013,2025-08-24,2025-09-21,San Francisco,Uber Cross-App,False,True
U004014,2025-11-22,2025-11-25,Los Angeles,Local Campaign,True,False
U004015,2025-09-20,2025-10-19,Los Angeles,Referral,False,False
U004016,2025-12-18,2025-12-24,Los Angeles,Local Campaign,True,False
U004017,2025-10-24,2025-11-04,Los Angeles,Referral,True,False
U004018,2025-08-06,2025-08-30,Seattle,Uber Cross-App,False,True
U004019,2026-03-15,2026-03-31,San Diego,Referral,False,False
U004020,2026-03-14,2026-03-31,Phoenix,Uber Cross-App,False,True
U004021,2025-10-07,2025-10-14,San Francisco,Uber Cross-App,True,True
U004022,2026-02-02,2026-03-02,San Diego,Uber Cross-App,False,True
U004023,2025-11-30,2025-12-04,San Diego,Uber Cross-App,True,False
U004024,2025-12-30,2026-01-02,Los Angeles,Paid Social,True,False
U004025,2026-03-30,2026-03-31,San Diego,Uber Cross-App,True,True
U004026,2026-01-28,2026-02-13,Seattle,Organic,False,True
U004027,2025-07-30,2025-08-16,Los Angeles,Organic,False,False
U004028,2025-08-25,2025-09-08,Los Angeles,Organic,False,False
U004029,2025-08-22,2025-08-27,San Francisco,Local Campaign,False,False
U004030,2026-01-29,2026-02-27,Los Angeles,Organic,False,False
U004031,2025-10-20,2025-10-24,Seattle,Referral,True,False
U004032,2025-09-25,2025-10-08,Los Angeles,Organic,True,False
U004033,2025-07-28,2025-08-09,San Diego,Referral,True,False
U004034,2025-12-04,2025-12-12,Los Angeles,Organic,True,False
U004035,2025-10-20,2025-10-29,Los Angeles,Referral,True,False
U004036,2025-08-31,2025-09-06,Seattle,Paid Social,True,False
U004037,2026-03-10,2026-03-18,Los Angeles,Organic,True,True
U004038,2025-12-12,2025-12-19,San Francisco,Local Campaign,False,False
U004039,2025-09-30,2025-10-06,Los Angeles,Referral,True,True
U004040,2025-09-21,2025-10-04,Los Angeles,Paid Social,True,False
U004041,2025-09-05,2025-10-05,Los Angeles,Organic,False,False
U004042,2025-07-17,2025-08-30,San Diego,Paid Social,False,False
U004043,2025-09-26,2025-10-06,San Francisco,Paid Social,True,False
U004044,2025-09-25,2025-09-28,Los Angeles,Organic,True,True
U004045,2025-09-09,2025-10-08,Los Angeles,Local Campaign,False,False
U004046,2026-03-14,2026-03-31,Phoenix,Uber Cross-App,False,False
U004047,2025-09-10,2025-10-13,Los Angeles,Local Campaign,False,False
U004048,2026-01-09,2026-01-11,Seattle,Uber Cross-App,False,True
U004049,2025-11-21,2025-12-31,San Diego,Uber Cross-App,False,False
U004050,2025-09-26,2025-10-08,Los Angeles,Referral,True,True
U004051,2025-07-06,2025-07-14,Seattle,Organic,True,True
U004052,2026-01-05,2026-01-05,Los Angeles,Paid Social,True,False
U004053,2026-03-20,2026-03-28,San Diego,Uber Cross-App,True,True
U004054,2025-10-23,2025-11-05,Los Angeles,Paid Social,True,True
U004055,2025-11-05,2025-11-09,Los Angeles,Referral,True,False
U004056,2026-01-13,2026-02-09,Los Angeles,Referral,False,False
U004057,2025-10-11,2025-10-18,Los Angeles,Local Campaign,True,False
U004058,2026-01-09,2026-01-15,San Francisco,Organic,True,True
U004059,2025-09-27,2025-11-09,San Francisco,Paid Social,False,True
U004060,2025-07-31,2025-08-02,Los Angeles,Referral,False,False
U004061,2025-12-15,2025-12-27,Los Angeles,Uber Cross-App,True,True
U004062,2025-11-26,2025-12-04,Los Angeles,Uber Cross-App,True,True
U004063,2025-09-26,2025-10-01,San Francisco,Uber Cross-App,True,True
U004064,2026-01-25,2026-02-19,Los Angeles,Local Campaign,False,False
U004065,2025-08-12,2025-08-29,Los Angeles,Uber Cross-App,False,False
U004066,2025-07-02,2025-07-04,Seattle,Local Campaign,True,False
U004067,2025-07-24,2025-07-28,Los Angeles,Local Campaign,True,False
U004068,2025-10-29,2025-10-29,Los Angeles,Paid Social,True,False
U004069,2025-09-08,2025-09-12,San Diego,Paid Social,True,True
U004070,2026-02-28,2026-03-13,Los Angeles,Paid Social,True,False
U004071,2025-07-25,2025-07-27,San Diego,Uber Cross-App,True,True
U004072,2025-10-30,2025-11-09,Los Angeles,Paid Social,True,False
U004073,2026-01-31,2026-02-08,San Francisco,Referral,True,False
U004074,2025-11-21,2025-12-04,Phoenix,Local Campaign,True,False
U004075,2026-01-06,2026-01-10,San Francisco,Local Campaign,True,False
U004076,2025-07-11,2025-07-20,Los Angeles,Uber Cross-App,False,True
U004077,2026-03-09,2026-03-20,San Francisco,Local Campaign,True,False
U004078,2025-08-12,2025-08-24,Los Angeles,Referral,False,False
U004079,2025-09-22,2025-11-03,Los Angeles,Local Campaign,False,False
U004080,2026-02-12,2026-02-15,Los Angeles,Local Campaign,True,False
U004081,2026-02-08,2026-03-01,Seattle,Paid Social,False,True
U004082,2026-03-12,2026-03-24,Phoenix,Referral,True,False
