user_id,metric_month,orders_count,avg_order_value,promo_order_share,avg_delivery_time_min,local_merchant_order_share,days_since_last_order,retained_next_30d,segment_label
U004201,2025-10-01,1,11.07,0.0,39.0,1.0,15,False,light_user
U004202,2025-10-01,2,26.43,0.0,51.5,1.0,0,True,habitual_user
U004202,2025-11-01,4,24.01,0.0,35.0,1.0,0,True,habitual_user
U004202,2025-12-01,2,25.72,0.5,46.0,1.0,22,False,habitual_user
U004203,2025-12-01,5,19.55,0.4,38.0,0.4,1,True,habitual_user
U004203,2026-01-01,4,24.32,0.25,34.2,0.5,1,False,habitual_user
U004204,2025-07-01,1,8.18,1.0,51.0,1.0,23,False,one_time
U004205,2025-07-01,1,15.37,1.0,43.0,1.0,5,True,light_user
U004205,2025-08-01,1,29.42,0.0,41.0,0.0,15,False,light_user
U004206,2025-08-01,1,34.33,0.0,45.0,1.0,2,True,light_user
U004206,2025-09-01,1,30.37,0.0,39.0,1.0,10,True,light_user
U004206,2025-10-01,1,22.56,0.0,28.0,0.0,28,False,light_user
U004207,2026-03-01,4,28.31,0.5,35.0,0.75,5,False,light_user
U004208,2025-08-01,2,20.53,0.0,36.0,1.0,3,True,light_user
U004208,2025-09-01,1,34.18,0.0,32.0,0.0,9,False,light_user
U004209,2025-08-01,1,27.21,0.0,29.0,1.0,29,False,one_time
U004210,2025-09-01,4,23.44,0.25,39.8,0.75,0,True,habitual_user
U004210,2025-10-01,3,21.55,0.0,37.7,0.0,10,False,habitual_user
U004211,2025-07-01,1,21.53,1.0,28.0,1.0,2,True,light_user
U004211,2025-08-01,1,25.99,0.0,55.0,0.0,3,True,light_user
U004211,2025-09-01,1,16.8,0.0,46.0,1.0,16,True,light_user
U004211,2025-10-01,1,8.0,0.0,50.0,0.0,17,False,light_user
U004212,2025-09-01,1,13.05,0.0,34.0,1.0,1,True,habitual_user
U004212,2025-10-01,3,22.92,0.67,39.0,0.67,6,True,habitual_user
U004212,2025-11-01,5,26.08,0.2,37.0,0.8,6,True,habitual_user
U004212,2025-12-01,3,29.34,0.0,24.7,1.0,8,False,habitual_user
U004213,2025-08-01,1,13.04,0.0,31.0,1.0,6,True,light_user
U004213,2025-09-01,2,15.12,1.0,26.5,0.5,8,True,light_user
U004213,2025-10-01,1,23.69,0.0,60.0,0.0,20,False,light_user
U004214,2026-02-01,2,36.49,0.5,37.5,1.0,4,False,light_user
U004215,2025-11-01,1,23.49,0.0,41.0,0.0,20,True,light_user
U004215,2025-12-01,2,32.16,0.0,24.0,0.5,6,False,light_user
U004216,2025-11-01,2,14.3,0.5,33.0,1.0,15,True,light_user
U004216,2025-12-01,2,31.22,0.5,28.0,1.0,2,False,light_user
U004217,2025-09-01,1,19.94,0.0,32.0,0.0,14,False,one_time
U004218,2026-01-01,2,27.75,0.5,34.5,0.5,12,True,light_user
U004218,2026-02-01,1,36.51,0.0,20.0,1.0,17,True,light_user
U004218,2026-03-01,1,16.96,0.0,40.0,0.0,23,False,light_user
U004219,2025-09-01,1,8.0,1.0,52.0,0.0,21,False,one_time
U004220,2026-02-01,1,18.91,0.0,34.0,1.0,16,False,one_time
U004221,2025-10-01,1,31.88,0.0,37.0,1.0,5,False,one_time
U004222,2025-08-01,1,8.0,1.0,20.0,0.0,8,True,light_user
U004222,2025-09-01,1,39.02,0.0,41.0,0.0,17,True,light_user
U004222,2025-10-01,1,18.23,0.0,55.0,0.0,19,True,light_user
U004222,2025-11-01,1,28.5,0.0,24.0,0.0,22,False,light_user
U004223,2026-03-01,2,33.16,0.0,25.5,0.5,4,False,light_user
U004224,2025-12-01,1,35.19,1.0,41.0,1.0,8,True,light_user
U004224,2026-01-01,2,11.48,0.0,34.0,0.5,3,False,light_user
U004225,2025-11-01,1,24.11,1.0,51.0,1.0,17,False,one_time
U004226,2025-07-01,1,18.74,0.0,33.0,0.0,9,True,promo_dependent
U004226,2025-08-01,1,33.03,1.0,40.0,1.0,12,True,promo_dependent
U004226,2025-09-01,1,13.43,1.0,49.0,1.0,22,False,promo_dependent
U004227,2025-07-01,1,31.12,1.0,40.0,1.0,0,True,habitual_user
U004227,2025-08-01,3,19.91,0.0,29.7,0.67,0,True,habitual_user
U004227,2025-09-01,3,32.11,0.0,36.0,0.67,6,True,habitual_user
U004227,2025-10-01,2,22.24,0.5,43.5,0.5,21,False,habitual_user
U004228,2025-12-01,1,34.08,1.0,30.0,0.0,15,False,one_time
U004229,2026-01-01,1,19.21,0.0,43.0,0.0,9,True,light_user
U004229,2026-02-01,1,34.05,0.0,31.0,0.0,20,False,light_user
U004230,2026-03-01,3,21.65,0.0,41.3,0.0,1,False,light_user
U004231,2025-08-01,2,15.16,0.0,38.5,1.0,3,True,light_user
U004231,2025-09-01,2,24.46,1.0,34.0,0.5,6,False,light_user
U004232,2025-09-01,1,22.78,1.0,30.0,1.0,22,False,one_time
U004233,2026-02-01,2,31.04,0.0,41.0,1.0,5,True,habitual_user
U004233,2026-03-01,4,22.0,0.0,36.2,1.0,2,False,habitual_user
U004234,2026-03-01,1,22.35,1.0,41.0,1.0,30,False,one_time
U004235,2025-11-01,1,25.11,0.0,25.0,1.0,12,True,light_user
U004235,2025-12-01,1,18.99,0.0,28.0,1.0,17,True,light_user
U004235,2026-01-01,1,15.79,1.0,32.0,1.0,20,False,light_user
U004236,2025-07-01,1,22.62,1.0,41.0,1.0,4,False,one_time
U004237,2026-01-01,1,26.12,0.0,21.0,1.0,6,True,light_user
U004237,2026-02-01,1,27.12,1.0,41.0,1.0,18,True,light_user
U004237,2026-03-01,1,32.84,0.0,43.0,1.0,24,False,light_user
U004238,2025-12-01,1,15.96,0.0,31.0,1.0,13,False,one_time
U004239,2025-08-01,1,42.0,1.0,34.0,0.0,24,True,light_user
U004239,2025-09-01,2,18.38,0.0,35.5,1.0,13,False,light_user
U004240,2026-02-01,1,23.21,1.0,18.0,0.0,15,True,light_user
U004240,2026-03-01,2,23.46,0.0,39.0,0.5,10,False,light_user
U004241,2025-10-01,2,19.02,1.0,33.5,1.0,8,True,habitual_user
U004241,2025-11-01,4,22.14,0.25,29.8,0.75,4,False,habitual_user
U004242,2025-09-01,1,23.6,0.0,41.0,1.0,6,True,light_user
U004242,2025-10-01,1,21.8,1.0,53.0,1.0,26,False,light_user
U004243,2025-11-01,1,28.67,0.0,26.0,0.0,23,False,one_time
U004244,2025-10-01,1,38.94,1.0,27.0,0.0,19,False,one_time
U004245,2026-01-01,1,30.16,1.0,46.0,1.0,24,False,one_time
U004246,2025-10-01,4,21.62,0.0,35.0,0.5,5,True,habitual_user
U004246,2025-11-01,2,27.49,0.5,36.5,0.5,24,False,habitual_user
U004247,2025-11-01,3,22.88,0.0,34.3,1.0,2,True,habitual_user
U004247,2025-12-01,4,20.66,0.0,35.8,0.75,0,True,habitual_user
U004247,2026-01-01,2,21.69,0.5,36.0,1.0,14,False,habitual_user
U004248,2025-09-01,1,19.42,1.0,18.0,1.0,1,True,promo_dependent
U004248,2025-10-01,2,20.07,0.5,41.0,0.5,8,True,promo_dependent
U004248,2025-11-01,3,27.13,0.67,43.7,0.0,0,True,promo_dependent
U004248,2025-12-01,1,32.4,1.0,44.0,1.0,13,False,promo_dependent
U004249,2025-09-01,1,20.01,1.0,25.0,1.0,14,False,one_time
U004250,2025-11-01,2,26.65,0.5,32.5,0.5,2,True,habitual_user
U004250,2025-12-01,4,18.36,0.25,31.0,1.0,0,True,habitual_user
U004250,2026-01-01,3,25.42,0.0,43.7,0.67,16,False,habitual_user
U004251,2025-11-01,1,30.55,0.0,28.0,0.0,12,True,light_user
U004251,2025-12-01,1,39.44,0.0,51.0,0.0,18,False,light_user
U004252,2025-09-01,2,16.64,0.5,25.5,1.0,8,False,light_user
U004253,2026-03-01,1,31.01,0.0,43.0,1.0,10,False,one_time
U004254,2026-02-01,1,26.64,1.0,64.0,1.0,27,False,one_time
U004255,2026-01-01,1,14.53,1.0,54.0,1.0,11,False,one_time
U004256,2025-09-01,2,17.29,1.0,30.0,0.5,13,False,promo_dependent
U004257,2026-02-01,1,37.67,0.0,21.0,1.0,3,False,one_time
U004258,2026-02-01,1,15.52,1.0,26.0,1.0,24,False,one_time
U004259,2025-11-01,1,28.33,1.0,29.0,1.0,21,False,one_time
U004260,2025-09-01,1,22.68,1.0,26.0,1.0,24,False,one_time
U004261,2025-07-01,1,25.1,1.0,18.0,1.0,0,False,one_time
U004262,2025-09-01,1,16.46,1.0,58.0,1.0,19,True,light_user
U004262,2025-10-01,1,18.64,0.0,41.0,1.0,22,True,light_user
U004262,2025-11-01,1,22.03,0.0,52.0,1.0,28,False,light_user
U004263,2025-08-01,1,23.51,1.0,41.0,1.0,12,False,one_time
U004264,2025-09-01,2,16.86,0.5,37.0,0.5,2,True,habitual_user
U004264,2025-10-01,1,30.38,1.0,42.0,0.0,16,True,habitual_user
U004264,2025-11-01,2,12.83,0.5,37.5,1.0,9,False,habitual_user
U004265,2025-09-01,1,46.95,1.0,38.0,1.0,24,True,light_user
U004265,2025-10-01,2,22.48,0.0,29.0,1.0,17,True,light_user
U004265,2025-11-01,1,12.46,0.0,27.0,0.0,22,False,light_user
U004266,2025-10-01,2,25.98,0.5,32.0,0.0,0,True,promo_dependent
U004266,2025-11-01,1,24.08,1.0,22.0,0.0,1,True,promo_dependent
U004266,2025-12-01,1,30.7,1.0,43.0,1.0,15,False,promo_dependent
U004267,2026-02-01,1,35.56,1.0,42.0,1.0,18,False,one_time
U004268,2026-01-01,1,12.63,0.0,49.0,1.0,1,True,habitual_user
U004268,2026-02-01,3,26.17,0.33,37.3,1.0,0,True,habitual_user
U004268,2026-03-01,2,25.26,0.0,34.5,1.0,10,False,habitual_user
U004269,2025-11-01,2,31.46,0.5,41.5,0.5,11,False,light_user
U004270,2025-07-01,1,19.38,1.0,38.0,1.0,17,False,one_time
U004271,2026-03-01,1,18.46,0.0,36.0,1.0,0,False,one_time
U004272,2026-03-01,2,26.7,0.5,43.5,1.0,5,False,light_user
U004273,2025-12-01,1,16.75,0.0,39.0,1.0,19,False,one_time
U004274,2026-01-01,2,16.98,0.0,35.5,0.5,6,True,light_user
U004274,2026-02-01,1,29.14,0.0,29.0,1.0,23,False,light_user
U004275,2025-11-01,2,15.37,0.0,32.0,1.0,3,True,habitual_user
U004275,2025-12-01,4,31.52,0.0,32.8,0.75,2,True,habitual_user
U004275,2026-01-01,3,23.64,0.33,27.7,0.33,4,True,habitual_user
U004275,2026-02-01,2,18.11,0.0,32.0,0.5,12,False,habitual_user
U004276,2025-11-01,1,8.0,1.0,36.0,0.0,22,False,one_time
U004277,2026-03-01,1,21.2,1.0,18.0,1.0,1,False,one_time
U004278,2026-03-01,1,10.94,1.0,36.0,0.0,8,False,one_time
U004279,2025-07-01,2,19.16,0.5,37.0,1.0,2,True,habitual_user
U004279,2025-08-01,4,24.37,0.0,38.0,0.5,5,False,habitual_user
U004280,2025-10-01,2,21.86,0.5,50.0,0.5,6,True,habitual_user
U004280,2025-11-01,3,24.38,0.67,36.7,0.33,0,True,habitual_user
U004280,2025-12-01,1,32.5,0.0,27.0,0.0,15,False,habitual_user
U004281,2025-12-01,1,29.65,0.0,30.0,1.0,23,False,one_time
U004282,2025-10-01,1,17.16,0.0,40.0,1.0,16,False,one_time
U004283,2026-03-01,1,16.45,0.0,31.0,1.0,0,False,one_time
U004284,2026-01-01,1,34.48,1.0,30.0,1.0,8,True,habitual_user
U004284,2026-02-01,3,21.14,0.33,33.7,0.67,1,True,habitual_user
U004284,2026-03-01,3,21.65,0.67,33.3,1.0,6,False,habitual_user
U004285,2025-08-01,2,21.18,0.0,31.5,1.0,12,False,light_user
U004286,2026-01-01,1,36.81,1.0,38.0,1.0,5,True,habitual_user
U004286,2026-02-01,3,22.87,0.33,35.7,0.67,1,True,habitual_user
U004286,2026-03-01,4,18.86,0.0,32.5,0.5,12,False,habitual_user
U004287,2025-10-01,2,19.54,0.5,26.5,1.0,3,True,light_user
U004287,2025-11-01,2,26.62,0.5,36.0,1.0,8,False,light_user
U004288,2025-07-01,1,24.66,1.0,38.0,1.0,6,True,light_user
U004288,2025-08-01,1,31.4,0.0,29.0,1.0,18,True,light_user
U004288,2025-09-01,2,16.99,0.0,40.0,0.5,1,False,light_user
U004289,2026-03-01,1,19.39,0.0,23.0,1.0,0,False,one_time
U004290,2025-08-01,1,31.44,1.0,37.0,0.0,13,True,light_user
U004290,2025-09-01,1,28.25,0.0,59.0,1.0,14,False,light_user
U004291,2025-12-01,1,17.14,0.0,26.0,1.0,3,False,one_time
U004292,2026-03-01,1,20.9,0.0,36.0,1.0,1,False,one_time
U004293,2026-02-01,1,32.85,0.0,23.0,1.0,16,False,one_time
U004294,2025-07-01,1,22.94,1.0,24.0,0.0,9,True,light_user
U004294,2025-08-01,1,20.2,0.0,44.0,0.0,22,False,light_user
U004295,2026-03-01,1,17.57,0.0,26.0,1.0,0,False,one_time
U004296,2025-09-01,1,32.97,0.0,29.0,1.0,4,True,light_user
U004296,2025-10-01,1,20.39,0.0,38.0,1.0,10,False,light_user
U004297,2025-08-01,2,29.46,0.0,24.5,1.0,0,True,light_user
U004297,2025-09-01,1,27.27,0.0,24.0,1.0,14,True,light_user
U004297,2025-10-01,1,23.81,0.0,41.0,0.0,25,False,light_user
U004298,2025-10-01,1,20.63,1.0,24.0,1.0,16,False,one_time
U004299,2025-10-01,1,31.85,1.0,40.0,1.0,18,True,promo_dependent
U004299,2025-11-01,2,20.02,0.5,44.5,0.5,0,False,promo_dependent
U004300,2026-03-01,1,29.75,1.0,18.0,0.0,8,False,one_time
U004301,2025-09-01,3,20.12,0.67,34.7,0.67,3,True,promo_dependent
U004301,2025-10-01,1,9.06,1.0,28.0,0.0,19,False,promo_dependent
U004302,2026-03-01,1,8.0,1.0,26.0,1.0,14,False,one_time
U004303,2026-01-01,1,27.46,1.0,39.0,1.0,8,True,habitual_user
U004303,2026-02-01,3,16.56,0.33,35.3,1.0,4,True,habitual_user
U004303,2026-03-01,3,24.43,0.0,37.7,0.33,2,False,habitual_user
U004304,2025-10-01,1,8.0,1.0,43.0,1.0,21,False,one_time
U004305,2026-02-01,2,29.4,1.0,31.5,0.0,0,True,promo_dependent
U004305,2026-03-01,1,39.05,1.0,37.0,1.0,1,False,promo_dependent
U004306,2025-09-01,1,38.81,1.0,32.0,0.0,9,True,light_user
U004306,2025-10-01,1,22.65,0.0,43.0,1.0,23,False,light_user
U004307,2025-11-01,1,30.44,0.0,40.0,0.0,7,True,light_user
U004307,2025-12-01,1,28.52,0.0,47.0,1.0,28,False,light_user
U004308,2025-11-01,1,36.59,1.0,46.0,0.0,0,True,habitual_user
U004308,2025-12-01,3,27.19,0.0,39.0,1.0,3,True,habitual_user
U004308,2026-01-01,3,12.84,0.33,36.0,1.0,9,True,habitual_user
U004308,2026-02-01,1,29.84,1.0,33.0,1.0,27,False,habitual_user
U004309,2026-03-01,1,25.18,1.0,36.0,0.0,12,False,one_time
U004310,2025-11-01,1,14.75,1.0,28.0,0.0,13,False,one_time
U004311,2025-11-01,2,22.78,0.5,38.0,1.0,4,True,habitual_user
U004311,2025-12-01,4,29.2,0.0,38.2,0.5,1,False,habitual_user
U004312,2025-11-01,2,18.9,0.5,30.0,0.0,11,False,light_user
U004313,2025-12-01,1,23.9,0.0,20.0,1.0,17,False,one_time
U004314,2025-10-01,1,19.3,1.0,34.0,1.0,20,False,one_time
U004315,2025-11-01,1,19.83,1.0,26.0,1.0,10,True,light_user
U004315,2025-12-01,1,37.43,0.0,55.0,1.0,11,True,light_user
U004315,2026-01-01,1,29.77,0.0,47.0,1.0,20,False,light_user
U004316,2025-12-01,1,21.56,0.0,26.0,1.0,1,True,light_user
U004316,2026-01-01,1,22.09,1.0,38.0,0.0,12,False,light_user
U004317,2025-09-01,2,22.2,0.0,34.5,0.5,6,True,habitual_user
U004317,2025-10-01,3,20.24,0.33,46.3,0.33,4,False,habitual_user
U004318,2025-12-01,2,18.67,0.5,42.5,1.0,7,False,light_user
U004319,2026-01-01,1,14.62,1.0,34.0,0.0,6,False,one_time
U004320,2025-12-01,1,48.95,0.0,44.0,0.0,9,False,one_time
U004321,2026-03-01,1,21.32,1.0,48.0,1.0,16,False,one_time
U004322,2026-03-01,1,20.3,0.0,29.0,0.0,0,False,one_time
U004323,2026-02-01,3,18.6,0.33,35.3,0.33,6,True,habitual_user
U004323,2026-03-01,3,26.13,0.0,37.3,0.67,8,False,habitual_user
U004324,2025-09-01,3,24.1,0.33,45.0,1.0,4,True,habitual_user
U004324,2025-10-01,4,20.9,0.5,42.5,0.75,8,True,habitual_user
U004324,2025-11-01,3,23.91,0.0,39.7,1.0,13,False,habitual_user
U004325,2026-02-01,1,25.8,1.0,39.0,1.0,4,False,one_time
U004326,2026-01-01,1,29.85,1.0,48.0,1.0,9,False,one_time
U004327,2026-03-01,1,22.08,0.0,44.0,0.0,12,False,one_time
U004328,2026-03-01,3,30.65,0.0,31.7,0.67,3,False,light_user
U004329,2025-10-01,1,17.68,0.0,38.0,1.0,4,True,light_user
U004329,2025-11-01,1,16.0,0.0,50.0,1.0,10,True,light_user
U004329,2025-12-01,2,34.52,0.0,41.0,1.0,1,False,light_user
U004330,2025-11-01,1,18.47,1.0,32.0,0.0,21,True,light_user
U004330,2025-12-01,2,21.5,0.5,46.0,0.5,1,True,light_user
U004330,2026-01-01,1,29.42,0.0,61.0,0.0,22,False,light_user
U004331,2026-02-01,2,19.44,0.5,34.0,0.5,7,True,promo_dependent
U004331,2026-03-01,3,17.81,1.0,37.0,0.67,2,False,promo_dependent
U004332,2025-10-01,1,8.89,0.0,48.0,0.0,6,False,one_time
U004333,2025-07-01,1,22.56,1.0,34.0,0.0,14,False,one_time
U004334,2026-03-01,1,9.3,0.0,18.0,1.0,0,False,one_time
U004335,2026-03-01,1,21.97,1.0,47.0,0.0,19,False,one_time
U004336,2025-10-01,2,22.98,0.5,41.0,0.0,15,False,light_user
U004337,2025-10-01,1,35.67,0.0,19.0,1.0,1,True,light_user
U004337,2025-11-01,1,11.24,1.0,40.0,1.0,12,False,light_user
U004338,2025-08-01,1,12.29,0.0,40.0,1.0,20,False,one_time
U004339,2025-09-01,1,25.71,1.0,52.0,0.0,12,True,light_user
U004339,2025-10-01,1,31.68,0.0,42.0,0.0,14,False,light_user
U004340,2026-03-01,1,27.02,0.0,27.0,1.0,18,False,one_time
U004341,2025-10-01,2,18.93,0.5,26.5,0.5,6,True,light_user
U004341,2025-11-01,1,37.2,0.0,34.0,1.0,17,True,light_user
U004341,2025-12-01,1,10.07,0.0,20.0,0.0,21,False,light_user
U004342,2025-12-01,1,16.52,1.0,39.0,0.0,9,True,light_user
U004342,2026-01-01,1,25.1,0.0,43.0,1.0,20,True,light_user
U004342,2026-02-01,2,25.52,0.0,27.0,0.5,8,False,light_user
U004343,2025-10-01,2,25.04,1.0,31.0,0.5,0,True,habitual_user
U004343,2025-11-01,3,27.0,0.33,41.7,1.0,8,True,habitual_user
U004343,2025-12-01,3,30.74,0.0,42.7,0.67,17,False,habitual_user
U004344,2026-03-01,1,28.8,0.0,21.0,1.0,12,False,one_time
U004345,2026-02-01,2,20.06,0.5,35.0,0.5,1,False,light_user
U004346,2026-02-01,3,23.85,0.33,42.3,1.0,8,True,habitual_user
U004346,2026-03-01,2,21.62,0.0,35.0,1.0,22,False,habitual_user
U004347,2026-02-01,1,22.73,1.0,30.0,0.0,11,True,promo_dependent
U004347,2026-03-01,2,17.22,0.5,38.5,1.0,4,False,promo_dependent
U004348,2026-02-01,3,26.88,0.33,27.3,0.33,6,True,habitual_user
U004348,2026-03-01,2,24.92,0.5,26.0,0.5,24,False,habitual_user
U004349,2026-01-01,1,11.25,1.0,39.0,1.0,0,True,promo_dependent
U004349,2026-02-01,2,22.3,0.5,28.0,0.5,2,False,promo_dependent
U004350,2025-10-01,1,15.3,0.0,54.0,1.0,13,True,light_user
U004350,2025-11-01,1,21.09,0.0,44.0,1.0,21,True,light_user
U004350,2025-12-01,1,20.17,0.0,35.0,0.0,29,False,light_user
U004351,2025-11-01,1,13.13,1.0,39.0,0.0,18,False,one_time
U004352,2025-12-01,2,14.6,0.0,30.5,1.0,8,True,light_user
U004352,2026-01-01,1,39.77,0.0,27.0,0.0,9,True,light_user
U004352,2026-02-01,1,35.27,0.0,28.0,1.0,8,False,light_user
U004353,2025-11-01,1,30.28,1.0,30.0,0.0,4,True,light_user
U004353,2025-12-01,1,17.78,0.0,22.0,1.0,19,True,light_user
U004353,2026-01-01,2,21.46,0.5,34.5,0.5,15,False,light_user
U004354,2025-11-01,1,23.48,1.0,41.0,0.0,1,False,one_time
U004355,2026-03-01,1,28.54,0.0,31.0,1.0,0,False,one_time
U004356,2025-08-01,1,24.82,1.0,18.0,1.0,15,True,promo_dependent
U004356,2025-09-01,2,14.86,1.0,36.5,1.0,19,False,promo_dependent
U004357,2026-02-01,1,25.62,0.0,28.0,1.0,6,True,habitual_user
U004357,2026-03-01,4,30.84,0.25,46.0,0.5,3,False,habitual_user
U004358,2026-03-01,1,15.16,0.0,19.0,1.0,28,False,one_time
U004359,2026-03-01,2,18.5,0.5,26.5,0.5,9,False,light_user
U004360,2025-10-01,1,25.61,1.0,43.0,0.0,20,False,one_time
U004361,2026-02-01,2,24.55,0.5,39.0,1.0,0,True,promo_dependent
U004361,2026-03-01,1,12.31,1.0,31.0,1.0,11,False,promo_dependent
U004362,2025-07-01,1,15.63,0.0,33.0,1.0,5,True,light_user
U004362,2025-08-01,1,20.28,0.0,36.0,1.0,10,True,light_user
U004362,2025-09-01,2,13.77,0.5,35.5,0.0,1,False,light_user
U004363,2025-12-01,1,24.25,1.0,49.0,0.0,13,False,one_time
U004364,2025-11-01,1,24.72,1.0,43.0,0.0,19,False,one_time
U004365,2025-09-01,1,16.35,1.0,31.0,1.0,15,False,one_time
U004366,2026-02-01,2,21.07,1.0,41.5,0.5,0,False,promo_dependent
U004367,2025-07-01,1,26.55,0.0,60.0,1.0,5,False,one_time
U004368,2025-07-01,1,35.55,1.0,29.0,1.0,11,False,one_time
U004369,2025-09-01,1,30.49,0.0,36.0,1.0,11,True,light_user
U004369,2025-10-01,2,18.22,0.5,36.0,0.5,7,False,light_user
U004370,2025-12-01,1,27.27,1.0,36.0,1.0,23,False,one_time
U004371,2025-07-01,2,31.61,0.5,28.0,0.5,0,True,habitual_user
U004371,2025-08-01,5,21.55,0.2,35.2,0.8,5,False,habitual_user
U004372,2025-12-01,1,21.47,0.0,38.0,1.0,22,False,one_time
U004373,2026-03-01,1,23.23,1.0,38.0,1.0,5,False,one_time
U004374,2026-02-01,1,11.45,1.0,43.0,1.0,8,False,one_time
U004375,2025-08-01,1,34.17,0.0,44.0,1.0,19,False,one_time
U004376,2025-08-01,1,34.87,1.0,52.0,0.0,3,False,one_time
U004377,2026-03-01,2,15.63,0.5,46.5,1.0,11,False,light_user
U004378,2026-02-01,1,25.99,1.0,32.0,0.0,20,True,light_user
U004378,2026-03-01,3,23.66,0.33,38.3,0.67,0,False,light_user
U004379,2025-09-01,1,11.7,1.0,31.0,1.0,24,False,one_time
U004380,2025-10-01,3,26.51,0.33,36.0,0.33,5,True,habitual_user
U004380,2025-11-01,2,24.38,0.5,41.0,1.0,8,True,habitual_user
U004380,2025-12-01,2,18.1,1.0,34.0,0.5,16,False,habitual_user
U004381,2025-09-01,1,29.08,1.0,26.0,0.0,4,False,one_time
U004382,2026-03-01,1,26.45,1.0,35.0,1.0,0,False,one_time
U004383,2026-03-01,1,16.23,0.0,31.0,0.0,0,False,one_time
U004384,2025-11-01,1,30.24,0.0,31.0,1.0,12,True,light_user
U004384,2025-12-01,1,22.14,0.0,23.0,0.0,17,False,light_user
U004385,2025-11-01,2,18.6,0.5,27.0,0.5,1,False,light_user
U004386,2025-11-01,2,30.26,0.0,28.0,0.5,13,True,light_user
U004386,2025-12-01,1,22.49,0.0,35.0,1.0,21,False,light_user
U004387,2026-02-01,2,20.78,1.0,31.0,0.0,7,True,promo_dependent
U004387,2026-03-01,3,17.61,0.67,36.0,1.0,0,False,promo_dependent
U004388,2026-01-01,1,24.39,0.0,49.0,0.0,4,True,light_user
U004388,2026-02-01,2,14.59,0.0,31.5,1.0,6,True,light_user
U004388,2026-03-01,1,29.3,0.0,29.0,1.0,27,False,light_user
U004389,2026-03-01,1,37.88,0.0,26.0,1.0,3,False,one_time
U004390,2025-12-01,1,21.3,0.0,38.0,1.0,8,True,light_user
U004390,2026-01-01,1,29.94,1.0,18.0,1.0,14,True,light_user
U004390,2026-02-01,2,18.1,0.0,49.0,1.0,14,False,light_user
U004391,2026-01-01,1,17.11,1.0,54.0,1.0,4,False,one_time
U004392,2025-10-01,2,25.92,0.0,33.0,0.5,1,True,light_user
U004392,2025-11-01,1,16.61,0.0,22.0,0.0,1,True,light_user
U004392,2025-12-01,1,24.43,0.0,21.0,0.0,16,False,light_user
U004393,2025-11-01,2,30.3,1.0,41.5,0.0,1,True,promo_dependent
U004393,2025-12-01,1,17.53,1.0,28.0,1.0,17,True,promo_dependent
U004393,2026-01-01,2,18.68,0.5,44.5,0.0,11,True,promo_dependent
U004393,2026-02-01,2,21.22,1.0,30.5,1.0,14,False,promo_dependent
U004394,2025-09-01,2,16.62,0.0,26.5,1.0,7,True,light_user
U004394,2025-10-01,1,12.26,0.0,18.0,1.0,22,False,light_user
U004395,2026-03-01,1,17.93,0.0,35.0,1.0,0,False,one_time
U004396,2025-11-01,1,25.15,1.0,38.0,1.0,25,False,one_time
U004397,2025-10-01,1,24.34,1.0,36.0,0.0,12,True,promo_dependent
U004397,2025-11-01,2,33.52,0.5,31.0,1.0,13,False,promo_dependent
U004398,2025-09-01,2,22.98,0.5,36.0,0.5,2,True,promo_dependent
U004398,2025-10-01,1,28.26,1.0,24.0,0.0,14,True,promo_dependent
U004398,2025-11-01,1,29.24,1.0,38.0,0.0,18,False,promo_dependent
U004399,2026-02-01,1,10.69,0.0,20.0,1.0,13,False,one_time
U004400,2025-11-01,1,24.94,1.0,49.0,1.0,3,False,one_time
U004401,2025-09-01,1,23.27,0.0,29.0,0.0,4,False,one_time
U004402,2025-11-01,2,17.68,0.5,29.0,1.0,6,True,habitual_user
U004402,2025-12-01,2,17.89,0.0,23.5,0.5,1,True,habitual_user
U004402,2026-01-01,1,29.76,1.0,31.0,1.0,24,False,habitual_user
U004403,2026-03-01,1,16.59,1.0,41.0,0.0,0,False,one_time
U004404,2025-10-01,1,21.23,0.0,26.0,1.0,3,True,habitual_user
U004404,2025-11-01,3,26.79,0.67,35.3,0.67,3,True,habitual_user
U004404,2025-12-01,2,24.2,0.0,33.0,0.5,17,False,habitual_user
U004405,2025-11-01,1,15.86,0.0,30.0,1.0,21,False,one_time
U004406,2025-07-01,1,17.93,1.0,35.0,0.0,8,False,one_time
U004407,2025-12-01,1,22.38,1.0,46.0,0.0,19,False,one_time
U004408,2026-01-01,1,22.19,1.0,23.0,1.0,1,True,habitual_user
U004408,2026-02-01,3,27.69,0.33,29.7,1.0,0,True,habitual_user
U004408,2026-03-01,2,16.04,0.0,39.5,1.0,11,False,habitual_user
U004409,2026-01-01,1,20.13,1.0,33.0,0.0,4,True,light_user
U004409,2026-02-01,1,15.94,0.0,18.0,0.0,18,False,light_user
U004410,2025-11-01,1,28.51,1.0,21.0,0.0,6,False,one_time
U004411,2025-11-01,1,19.29,1.0,24.0,1.0,9,True,light_user
U004411,2025-12-01,1,9.07,0.0,34.0,1.0,14,True,light_user
U004411,2026-01-01,2,18.74,0.0,50.0,1.0,5,False,light_user
U004412,2025-09-01,2,22.8,0.5,37.5,1.0,7,False,light_user
U004413,2025-07-01,1,15.37,1.0,35.0,1.0,24,False,one_time
U004414,2025-07-01,2,10.5,0.0,30.5,0.0,7,False,light_user
